Advertiser,Campaign,Market,Vendor,Media,Commercial Code,Approved GRPs/000s,Date Aired,Time Aired,Length Aired,Day Aired
Conn's,12 Radio EM October,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNSALB15D SPAN,0.1,10/18/2012,9:16 PM,15,Thursday
Conn's,12 Radio EM October,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNSALB15D SPAN,0.1,10/18/2012,3:49 PM,15,Thursday
Conn's,12 Radio EM October,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNSALB15D SPAN,0.1,10/18/2012,5:49 PM,15,Thursday
Conn's,12 Radio EM October,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNSALB15D SPAN,0.2,10/18/2012,7:49 PM,15,Thursday
Conn's,12 Radio EM October,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNSALB30C SPAN,0.2,10/18/2012,7:20 PM,30,Thursday
Conn's,12 Radio EM October,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNSALB30C SPAN,0.2,10/18/2012,8:22 PM,30,Thursday
Conn's,12 Radio EM October,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNSALB30C SPAN,0.2,10/18/2012,4:49 PM,30,Thursday
Conn's,12 Radio EM October,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNSALB15D SPAN,0.3,10/18/2012,11:49 AM,15,Thursday
Conn's,12 Radio EM October,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNSALB30C SPAN,0.4,10/18/2012,10:56 AM,30,Thursday
Conn's,12 Radio EM October,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNSALB15D SPAN,0.5,10/18/2012,8:56 AM,15,Thursday
Conn's,12 Radio EM October,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNSALB15D SPAN,0.5,10/18/2012,12:49 PM,15,Thursday
Conn's,12 Radio EM October,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNSALB30C SPAN,0.5,10/18/2012,9:54 AM,30,Thursday
Conn's,12 Radio EM October,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNSALB15D SPAN,0.8,10/18/2012,7:21 AM,15,Thursday
Conn's,12 Radio EM October,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNSALB30C SPAN,0.8,10/18/2012,7:58 AM,30,Thursday
Conn's,12 Radio EM October,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNSALB15D SPAN,0.1,10/19/2012,9:47 PM,15,Friday
Conn's,12 Radio EM October,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNSALB15D SPAN,0.1,10/19/2012,5:26 PM,15,Friday
Conn's,12 Radio EM October,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNSALB30C SPAN,0.1,10/19/2012,9:20 PM,30,Friday
Conn's,12 Radio EM October,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNSALB15D SPAN,0.2,10/19/2012,8:49 PM,15,Friday
Conn's,12 Radio EM October,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNSALB30C SPAN,0.2,10/19/2012,7:25 PM,30,Friday
Conn's,12 Radio EM October,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNSALB30C SPAN,0.2,10/19/2012,6:28 PM,30,Friday
Conn's,12 Radio EM October,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNSALB15D SPAN,0.3,10/19/2012,1:21 PM,15,Friday
Conn's,12 Radio EM October,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNSALB30C SPAN,0.5,10/19/2012,8:19 AM,30,Friday
Conn's,12 Radio EM October,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNSALB15D SPAN,0.8,10/19/2012,7:22 AM,15,Friday
Conn's,12 Radio EM October,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNSALB15D SPAN,0,10/20/2012,4:49 PM,15,Saturday
Conn's,12 Radio EM October,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNSALB30C SPAN,0,10/20/2012,7:44 PM,30,Saturday
Conn's,12 Radio EM October,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNSALB30C SPAN,0,10/20/2012,8:40 PM,30,Saturday
Conn's,12 Radio EM October,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNSALB30C SPAN,0,10/20/2012,5:45 PM,30,Saturday
Conn's,12 Radio EM October,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNSALB30C SPAN,0,10/20/2012,6:44 PM,30,Saturday
Conn's,12 Radio EM October,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNSALB15D SPAN,0.1,10/20/2012,1:53 PM,15,Saturday
Conn's,12 Radio EM October,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNSALB30C SPAN,0.1,10/20/2012,12:52 PM,30,Saturday
Conn's,12 Radio EM October,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNSALB15D SPAN,0.2,10/20/2012,3:49 PM,15,Saturday
Conn's,12 Radio EM October,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNSALB15D SPAN,0.3,10/20/2012,2:51 PM,15,Saturday
Conn's,12 Radio EM October,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNSALB30C SPAN,0.3,10/20/2012,9:35 PM,30,Saturday
Conn's,12 Radio EM October,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNSALB30C SPAN,0.5,10/20/2012,11:23 AM,30,Saturday
Conn's,12 Radio EM October,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNSALB15D SPAN,0.6,10/20/2012,10:19 AM,15,Saturday
Conn's,12 Radio EM October,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNSALB30C SPAN,0,10/21/2012,7:37 PM,30,Sunday
Conn's,12 Radio EM October,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNSALB30C SPAN,0.1,10/21/2012,8:42 PM,30,Sunday
Conn's,12 Radio EM October,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNSALB30C SPAN,0.3,10/21/2012,9:48 PM,30,Sunday
Conn's,12 Radio EM October,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNSALB15D SPAN,0.1,10/25/2012,3:20 PM,15,Thursday
Conn's,12 Radio EM October,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNSALB15D SPAN,0.1,10/25/2012,5:28 PM,15,Thursday
Conn's,12 Radio EM October,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNSALB30C SPAN,0.1,10/25/2012,9:48 PM,30,Thursday
Conn's,12 Radio EM October,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNSALB15D SPAN,0.2,10/25/2012,7:24 PM,15,Thursday
Conn's,12 Radio EM October,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNSALB15D SPAN,0.2,10/25/2012,7:49 PM,15,Thursday
Conn's,12 Radio EM October,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNSALB15D SPAN,0.2,10/25/2012,6:24 PM,15,Thursday
Conn's,12 Radio EM October,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNSALB30C SPAN,0.2,10/25/2012,8:49 PM,30,Thursday
Conn's,12 Radio EM October,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNSALB30C SPAN,0.2,10/25/2012,4:47 PM,30,Thursday
Conn's,12 Radio EM October,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNSALB30C SPAN,0.2,10/25/2012,6:50 PM,30,Thursday
Conn's,12 Radio EM October,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNSALB15D SPAN,0.3,10/25/2012,11:49 AM,15,Thursday
Conn's,12 Radio EM October,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNSALB15D SPAN,0.3,10/25/2012,1:54 PM,15,Thursday
Conn's,12 Radio EM October,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNSALB30C SPAN,0.3,10/25/2012,2:50 PM,30,Thursday
Conn's,12 Radio EM October,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNSALB15D SPAN,0.4,10/25/2012,10:21 AM,15,Thursday
Conn's,12 Radio EM October,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNSALB30C SPAN,0.5,10/25/2012,8:23 AM,30,Thursday
Conn's,12 Radio EM October,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNSALB30C SPAN,0.5,10/25/2012,9:24 AM,30,Thursday
Conn's,12 Radio EM October,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNSALB15D SPAN,0.8,10/25/2012,7:20 AM,15,Thursday
Conn's,12 Radio EM October,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNSALB15D SPAN,0.8,10/25/2012,7:59 AM,15,Thursday
Conn's,12 Radio EM October,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNSALB15D SPAN,0.1,10/26/2012,9:46 PM,15,Friday
Conn's,12 Radio EM October,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNSALB15D SPAN,0.2,10/26/2012,7:51 PM,15,Friday
Conn's,12 Radio EM October,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNSALB30C SPAN,0.2,10/26/2012,7:22 PM,30,Friday
Conn's,12 Radio EM October,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNSALB30C SPAN,0.2,10/26/2012,8:22 PM,30,Friday
Conn's,12 Radio EM October,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNSALB15D SPAN,0.5,10/26/2012,8:54 AM,15,Friday
Conn's,12 Radio EM October,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNSALB30C SPAN,0.8,10/26/2012,7:56 AM,30,Friday
Conn's,12 Radio EM October,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNSALB15D SPAN,0,10/27/2012,5:46 PM,15,Saturday
Conn's,12 Radio EM October,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNSALB15D SPAN,0,10/27/2012,6:44 PM,15,Saturday
Conn's,12 Radio EM October,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNSALB30C SPAN,0,10/27/2012,7:42 PM,30,Saturday
Conn's,12 Radio EM October,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNSALB30C SPAN,0,10/27/2012,8:46 PM,30,Saturday
Conn's,12 Radio EM October,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNSALB30C SPAN,0,10/27/2012,4:48 PM,30,Saturday
Conn's,12 Radio EM October,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNSALB15D SPAN,0.1,10/27/2012,12:50 PM,15,Saturday
Conn's,12 Radio EM October,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNSALB15D SPAN,0.1,10/27/2012,1:52 PM,15,Saturday
Conn's,12 Radio EM October,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNSALB30C SPAN,0.2,10/27/2012,3:53 PM,30,Saturday
Conn's,12 Radio EM October,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNSALB30C SPAN,0.3,10/27/2012,9:46 PM,30,Saturday
Conn's,12 Radio EM October,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNSALB30C SPAN,0.3,10/27/2012,2:53 PM,30,Saturday
Conn's,12 Radio EM October,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNSALB15D SPAN,0.5,10/27/2012,11:21 AM,15,Saturday
Conn's,12 Radio EM October,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNSALB30C SPAN,0.6,10/27/2012,10:15 AM,30,Saturday
Conn's,12 Radio EM October,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNSALB30C SPAN,0,10/28/2012,7:43 PM,30,Sunday
Conn's,12 Radio EM October,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNSALB30C SPAN,0.1,10/28/2012,8:38 PM,30,Sunday
Conn's,12 Radio EM October,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNSALB30C SPAN,0.3,10/28/2012,9:53 PM,30,Sunday
Conn's,12 Radio EM October,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB15D SPAN,0,10/18/2012,9:41 PM,15,Thursday
Conn's,12 Radio EM October,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB15D SPAN,0.1,10/18/2012,8:16 PM,15,Thursday
Conn's,12 Radio EM October,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30C SPAN,0.2,10/18/2012,7:15 PM,30,Thursday
Conn's,12 Radio EM October,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB15D SPAN,0.3,10/18/2012,5:17 PM,15,Thursday
Conn's,12 Radio EM October,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30C SPAN,0.3,10/18/2012,10:18 AM,30,Thursday
Conn's,12 Radio EM October,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB15D SPAN,0.4,10/18/2012,8:45 AM,15,Thursday
Conn's,12 Radio EM October,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30C SPAN,0.4,10/18/2012,7:15 AM,30,Thursday
Conn's,12 Radio EM October,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30C SPAN,0.4,10/18/2012,8:17 AM,30,Thursday
Conn's,12 Radio EM October,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30C SPAN,0.4,10/18/2012,11:14 AM,30,Thursday
Conn's,12 Radio EM October,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB15D SPAN,0.5,10/18/2012,3:50 PM,15,Thursday
Conn's,12 Radio EM October,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30C SPAN,0.5,10/18/2012,3:15 PM,30,Thursday
Conn's,12 Radio EM October,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30C SPAN,0.6,10/18/2012,1:18 PM,30,Thursday
Conn's,12 Radio EM October,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB15D SPAN,0.7,10/18/2012,12:47 PM,15,Thursday
Conn's,12 Radio EM October,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30C SPAN,0.7,10/18/2012,12:19 PM,30,Thursday
Conn's,12 Radio EM October,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30C SPAN,0,10/19/2012,9:40 PM,30,Friday
Conn's,12 Radio EM October,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30C SPAN,0.1,10/19/2012,8:40 PM,30,Friday
Conn's,12 Radio EM October,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB15D SPAN,0.2,10/19/2012,7:44 PM,15,Friday
Conn's,12 Radio EM October,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30C SPAN,0.2,10/19/2012,4:21 PM,30,Friday
Conn's,12 Radio EM October,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB15D SPAN,0.3,10/19/2012,9:47 AM,15,Friday
Conn's,12 Radio EM October,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30C SPAN,0.3,10/19/2012,5:15 PM,30,Friday
Conn's,12 Radio EM October,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB15D SPAN,0.4,10/19/2012,7:46 AM,15,Friday
Conn's,12 Radio EM October,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB15D SPAN,0.4,10/19/2012,11:14 AM,15,Friday
Conn's,12 Radio EM October,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30C SPAN,0.4,10/19/2012,8:45 AM,30,Friday
Conn's,12 Radio EM October,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB15D SPAN,0.5,10/19/2012,3:18 PM,15,Friday
Conn's,12 Radio EM October,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30C SPAN,0.5,10/19/2012,2:16 PM,30,Friday
Conn's,12 Radio EM October,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB15D SPAN,0.6,10/19/2012,1:15 PM,15,Friday
Conn's,12 Radio EM October,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30C SPAN,0.7,10/19/2012,12:44 PM,30,Friday
Conn's,12 Radio EM October,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30C SPAN,0,10/20/2012,9:40 PM,30,Saturday
Conn's,12 Radio EM October,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30C SPAN,0.1,10/20/2012,8:37 PM,30,Saturday
Conn's,12 Radio EM October,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB15D SPAN,0.2,10/20/2012,12:46 PM,15,Saturday
Conn's,12 Radio EM October,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB15D SPAN,0.2,10/20/2012,5:18 PM,15,Saturday
Conn's,12 Radio EM October,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30C SPAN,0.2,10/20/2012,1:14 PM,30,Saturday
Conn's,12 Radio EM October,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB15D SPAN,0.4,10/20/2012,2:14 PM,15,Saturday
Conn's,12 Radio EM October,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30C SPAN,0.4,10/20/2012,7:14 PM,30,Saturday
Conn's,12 Radio EM October,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30C SPAN,0.4,10/20/2012,4:17 PM,30,Saturday
Conn's,12 Radio EM October,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30C SPAN,0.5,10/20/2012,10:41 AM,30,Saturday
Conn's,12 Radio EM October,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB15D SPAN,0.6,10/20/2012,3:48 PM,15,Saturday
Conn's,12 Radio EM October,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30C SPAN,0.6,10/20/2012,3:16 PM,30,Saturday
Conn's,12 Radio EM October,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB15D SPAN,0.9,10/20/2012,11:49 AM,15,Saturday
Conn's,12 Radio EM October,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30C SPAN,0,10/21/2012,8:39 PM,30,Sunday
Conn's,12 Radio EM October,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30C SPAN,0,10/21/2012,9:39 PM,30,Sunday
Conn's,12 Radio EM October,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30C SPAN,0.1,10/21/2012,7:42 PM,30,Sunday
Conn's,12 Radio EM October,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB15D SPAN,0,10/25/2012,9:40 PM,15,Thursday
Conn's,12 Radio EM October,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30C SPAN,0.1,10/25/2012,8:42 PM,30,Thursday
Conn's,12 Radio EM October,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB15D SPAN,0.2,10/25/2012,4:17 PM,15,Thursday
Conn's,12 Radio EM October,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30C SPAN,0.2,10/25/2012,7:14 PM,30,Thursday
Conn's,12 Radio EM October,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB15D SPAN,0.3,10/25/2012,10:44 AM,15,Thursday
Conn's,12 Radio EM October,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB15D SPAN,0.3,10/25/2012,5:48 PM,15,Thursday
Conn's,12 Radio EM October,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30C SPAN,0.3,10/25/2012,9:46 AM,30,Thursday
Conn's,12 Radio EM October,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30C SPAN,0.3,10/25/2012,10:13 AM,30,Thursday
Conn's,12 Radio EM October,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB15D SPAN,0.4,10/25/2012,7:47 AM,15,Thursday
Conn's,12 Radio EM October,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB15D SPAN,0.4,10/25/2012,8:21 AM,15,Thursday
Conn's,12 Radio EM October,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30C SPAN,0.4,10/25/2012,11:42 AM,30,Thursday
Conn's,12 Radio EM October,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB15D SPAN,0.5,10/25/2012,2:47 PM,15,Thursday
Conn's,12 Radio EM October,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30C SPAN,0.5,10/25/2012,3:21 PM,30,Thursday
Conn's,12 Radio EM October,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30C SPAN,0.6,10/25/2012,1:47 PM,30,Thursday
Conn's,12 Radio EM October,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30C SPAN,0.7,10/25/2012,12:47 PM,30,Thursday
Conn's,12 Radio EM October,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30C SPAN,0,10/26/2012,9:16 PM,30,Friday
Conn's,12 Radio EM October,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB15D SPAN,0.1,10/26/2012,8:38 PM,15,Friday
Conn's,12 Radio EM October,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB15D SPAN,0.2,10/26/2012,7:44 PM,15,Friday
Conn's,12 Radio EM October,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30C SPAN,0.2,10/26/2012,4:17 PM,30,Friday
Conn's,12 Radio EM October,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB15D SPAN,0.3,10/26/2012,9:44 AM,15,Friday
Conn's,12 Radio EM October,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB15D SPAN,0.3,10/26/2012,10:44 AM,15,Friday
Conn's,12 Radio EM October,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30C SPAN,0.3,10/26/2012,5:47 PM,30,Friday
Conn's,12 Radio EM October,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30C SPAN,0.4,10/26/2012,7:17 AM,30,Friday
Conn's,12 Radio EM October,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30C SPAN,0.4,10/26/2012,8:18 AM,30,Friday
Conn's,12 Radio EM October,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB15D SPAN,0.5,10/26/2012,3:18 PM,15,Friday
Conn's,12 Radio EM October,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30C SPAN,0.5,10/26/2012,2:45 PM,30,Friday
Conn's,12 Radio EM October,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30C SPAN,0.7,10/26/2012,12:42 PM,30,Friday
Conn's,12 Radio EM October,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30C SPAN,0,10/27/2012,9:36 PM,30,Saturday
Conn's,12 Radio EM October,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30C SPAN,0.1,10/27/2012,8:39 PM,30,Saturday
Conn's,12 Radio EM October,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB15D SPAN,0.2,10/27/2012,1:44 PM,15,Saturday
Conn's,12 Radio EM October,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30C SPAN,0.2,10/27/2012,12:45 PM,30,Saturday
Conn's,12 Radio EM October,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30C SPAN,0.2,10/27/2012,5:13 PM,30,Saturday
Conn's,12 Radio EM October,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB15D SPAN,0.4,10/27/2012,2:44 PM,15,Saturday
Conn's,12 Radio EM October,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB15D SPAN,0.4,10/27/2012,4:46 PM,15,Saturday
Conn's,12 Radio EM October,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30C SPAN,0.4,10/27/2012,7:16 PM,30,Saturday
Conn's,12 Radio EM October,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB15D SPAN,0.5,10/27/2012,10:45 AM,15,Saturday
Conn's,12 Radio EM October,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB15D SPAN,0.6,10/27/2012,3:42 PM,15,Saturday
Conn's,12 Radio EM October,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30C SPAN,0.6,10/27/2012,3:13 PM,30,Saturday
Conn's,12 Radio EM October,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30C SPAN,0.9,10/27/2012,11:45 AM,30,Saturday
Conn's,12 Radio EM October,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30C SPAN,0,10/28/2012,8:34 PM,30,Sunday
Conn's,12 Radio EM October,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30C SPAN,0,10/28/2012,9:37 PM,30,Sunday
Conn's,12 Radio EM October,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30C SPAN,0.1,10/28/2012,7:15 PM,30,Sunday
Conn's,12 Radio EM October,AUSTIN (HISP) PPM,KLZT-FM,R,CNS100512CC,1.8,10/5/2012,1:46 PM,60,Friday
Conn's,12 Radio EM October,AUSTIN (HISP) PPM,KLZT-FM,R,CNS100512D,2.1,10/5/2012,9:55 AM,60,Friday
Conn's,12 Radio EM October,AUSTIN (HISP) PPM,KLZT-FM,R,CNS100512C,2.1,10/5/2012,2:48 PM,60,Friday
Conn's,12 Radio EM October,AUSTIN (HISP) PPM,KLZT-FM,R,CNS100512C,2.4,10/5/2012,6:36 AM,60,Friday
Conn's,12 Radio EM October,AUSTIN (HISP) PPM,KLZT-FM,R,CNS100512CC,1.5,10/6/2012,7:12 PM,60,Saturday
Conn's,12 Radio EM October,AUSTIN (HISP) PPM,KLZT-FM,R,CNS100512C,1.7,10/6/2012,9:18 PM,60,Saturday
Conn's,12 Radio EM October,AUSTIN (HISP) PPM,KLZT-FM,R,CNS100512CC,1.7,10/6/2012,1:44 PM,60,Saturday
Conn's,12 Radio EM October,AUSTIN (HISP) PPM,KLZT-FM,R,CNS100512F,1.8,10/6/2012,2:45 PM,15,Saturday
Conn's,12 Radio EM October,AUSTIN (HISP) PPM,KLZT-FM,R,CNS100512D,1.9,10/6/2012,5:38 PM,60,Saturday
Conn's,12 Radio EM October,AUSTIN (HISP) PPM,KLZT-FM,R,CNS100512D,2.1,10/6/2012,11:44 AM,60,Saturday
Conn's,12 Radio EM October,AUSTIN (HISP) PPM,KLZT-FM,R,CNS100512C,2.3,10/6/2012,3:48 PM,60,Saturday
Conn's,12 Radio EM October,AUSTIN (HISP) PPM,KLZT-FM,R,CNSGENSP15,2.9,10/6/2012,4:46 PM,15,Saturday
Conn's,12 Radio EM October,AUSTIN (HISP) PPM,KLZT-FM,R,CNS100512F,0.8,10/7/2012,10:47 AM,15,Sunday
Conn's,12 Radio EM October,AUSTIN (HISP) PPM,KLZT-FM,R,CNS100712D,1.2,10/7/2012,12:45 PM,60,Sunday
Conn's,12 Radio EM October,AUSTIN (HISP) PPM,KLZT-FM,R,CNSGENSP15,1.3,10/7/2012,3:49 PM,15,Sunday
Conn's,12 Radio EM October,AUSTIN (HISP) PPM,KLZT-FM,R,CNS100712D,1.3,10/7/2012,9:46 PM,60,Sunday
Conn's,12 Radio EM October,AUSTIN (HISP) PPM,KLZT-FM,R,CNS100712C,1.3,10/7/2012,2:17 PM,60,Sunday
Conn's,12 Radio EM October,AUSTIN (HISP) PPM,KLZT-FM,R,CNS100712F,1.5,10/7/2012,6:38 PM,60,Sunday
Conn's,12 Radio EM October,AUSTIN (HISP) PPM,KLZT-FM,R,CNS100712F,2.1,10/8/2012,9:37 AM,60,Monday
