Advertiser,Campaign,Market,Vendor,Media,Commercial Code,Approved GRPs/000s,Date Aired,Time Aired,Length Aired,Day Aired
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30C SPAN,0.2,10/31/2012,9:47 AM,30,Wednesday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30C SPAN,0.2,10/31/2012,8:39 PM,30,Wednesday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30C SPAN,0.2,10/31/2012,11:43 AM,30,Wednesday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30C SPAN,0.2,10/31/2012,4:57 PM,30,Wednesday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30C SPAN,0.3,10/31/2012,7:43 PM,30,Wednesday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30C SPAN,0.5,10/31/2012,6:47 AM,30,Wednesday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30C SPAN,0.5,10/31/2012,7:45 AM,30,Wednesday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30C SPAN,0.6,10/31/2012,8:17 AM,30,Wednesday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30C SPAN,0.6,10/31/2012,2:16 PM,30,Wednesday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30C SPAN,0.6,10/31/2012,3:16 PM,30,Wednesday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30C SPAN,0.6,10/31/2012,5:44 PM,30,Wednesday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30C SPAN,0.7,10/31/2012,1:17 PM,30,Wednesday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30C SPAN,0.7,10/31/2012,6:45 PM,30,Wednesday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30C SPAN,0.5,11/1/2012,7:38 PM,30,Thursday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30C SPAN,0.6,11/1/2012,4:47 PM,30,Thursday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30C SPAN,0.6,11/1/2012,6:39 PM,30,Thursday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30C SPAN,0.7,11/1/2012,8:38 PM,30,Thursday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30C SPAN,0.8,11/1/2012,5:46 PM,30,Thursday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30C SPAN,1,11/1/2012,8:45 AM,30,Thursday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30C SPAN,1.1,11/1/2012,6:43 AM,30,Thursday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30C SPAN,1.1,11/1/2012,9:43 AM,30,Thursday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30C SPAN,1.5,11/1/2012,10:44 AM,30,Thursday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30C SPAN,1.5,11/1/2012,3:45 PM,30,Thursday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30C SPAN,1.7,11/1/2012,7:17 AM,30,Thursday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30C SPAN,1.7,11/1/2012,2:38 PM,30,Thursday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30C SPAN,1.9,11/1/2012,12:14 PM,30,Thursday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30C SPAN,1.9,11/1/2012,1:43 PM,30,Thursday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30C SPAN,0.3,11/2/2012,4:18 PM,30,Friday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30C SPAN,0.5,11/2/2012,8:16 PM,30,Friday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30C SPAN,0.5,11/2/2012,1:15 PM,30,Friday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30C SPAN,0.6,11/2/2012,6:14 AM,30,Friday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30C SPAN,0.6,11/2/2012,5:21 PM,30,Friday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30C SPAN,0.6,11/2/2012,6:47 PM,30,Friday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30C SPAN,0.7,11/2/2012,7:18 PM,30,Friday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30C SPAN,0.7,11/2/2012,12:15 PM,30,Friday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30C SPAN,0.8,11/2/2012,9:47 AM,30,Friday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30C SPAN,0.8,11/2/2012,2:14 PM,30,Friday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30C SPAN,0.9,11/2/2012,10:14 AM,30,Friday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30C SPAN,1,11/2/2012,8:45 AM,30,Friday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30C SPAN,1,11/2/2012,3:13 PM,30,Friday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30C SPAN,1.1,11/2/2012,11:44 AM,30,Friday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30C SPAN,1.4,11/2/2012,7:16 AM,30,Friday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30G SPAN,0.1,11/3/2012,8:37 PM,30,Saturday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30G SPAN,0.2,11/3/2012,9:38 PM,30,Saturday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30G SPAN,0.2,11/3/2012,5:16 PM,30,Saturday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30G SPAN,0.2,11/3/2012,6:15 PM,30,Saturday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30G SPAN,0.3,11/3/2012,1:15 PM,30,Saturday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30G SPAN,0.6,11/3/2012,7:38 PM,30,Saturday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30G SPAN,0.6,11/3/2012,2:42 PM,30,Saturday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30G SPAN,0.7,11/3/2012,4:14 PM,30,Saturday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30G SPAN,0.9,11/3/2012,10:44 AM,30,Saturday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30G SPAN,0.9,11/3/2012,11:47 AM,30,Saturday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30G SPAN,1,11/3/2012,3:44 PM,30,Saturday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30G SPAN,0.1,11/4/2012,8:38 PM,30,Sunday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30G SPAN,0.2,11/4/2012,9:38 PM,30,Sunday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30G SPAN,0.3,11/4/2012,7:37 PM,30,Sunday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30G SPAN,0.2,11/7/2012,9:48 AM,30,Wednesday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30G SPAN,0.2,11/7/2012,8:15 PM,30,Wednesday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30G SPAN,0.2,11/7/2012,11:46 AM,30,Wednesday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30G SPAN,0.2,11/7/2012,4:20 PM,30,Wednesday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30G SPAN,0.3,11/7/2012,7:39 PM,30,Wednesday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30G SPAN,0.3,11/7/2012,10:41 AM,30,Wednesday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30G SPAN,0.5,11/7/2012,6:14 AM,30,Wednesday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30G SPAN,0.5,11/7/2012,7:48 AM,30,Wednesday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30G SPAN,0.6,11/7/2012,8:49 AM,30,Wednesday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30G SPAN,0.6,11/7/2012,2:49 PM,30,Wednesday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30G SPAN,0.6,11/7/2012,3:43 PM,30,Wednesday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30G SPAN,0.6,11/7/2012,5:21 PM,30,Wednesday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30G SPAN,0.7,11/7/2012,12:16 PM,30,Wednesday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30G SPAN,0.7,11/7/2012,1:15 PM,30,Wednesday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30G SPAN,0.7,11/7/2012,6:17 PM,30,Wednesday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30G SPAN,0.5,11/8/2012,7:16 PM,30,Thursday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30G SPAN,0.6,11/8/2012,4:49 PM,30,Thursday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30G SPAN,0.6,11/8/2012,6:44 PM,30,Thursday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30G SPAN,0.7,11/8/2012,8:14 PM,30,Thursday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30G SPAN,0.8,11/8/2012,5:16 PM,30,Thursday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30G SPAN,1,11/8/2012,8:18 AM,30,Thursday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30G SPAN,1.1,11/8/2012,6:18 AM,30,Thursday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30G SPAN,1.1,11/8/2012,9:48 AM,30,Thursday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30G SPAN,1.4,11/8/2012,11:33 AM,30,Thursday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30G SPAN,1.5,11/8/2012,10:17 AM,30,Thursday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30G SPAN,1.5,11/8/2012,3:20 PM,30,Thursday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30G SPAN,1.7,11/8/2012,7:16 AM,30,Thursday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30G SPAN,1.7,11/8/2012,2:45 PM,30,Thursday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30G SPAN,1.9,11/8/2012,12:11 PM,30,Thursday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30G SPAN,1.9,11/8/2012,1:43 PM,30,Thursday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30G SPAN,0.3,11/9/2012,4:47 PM,30,Friday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30G SPAN,0.5,11/9/2012,8:15 PM,30,Friday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30G SPAN,0.5,11/9/2012,1:46 PM,30,Friday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30G SPAN,0.6,11/9/2012,6:15 AM,30,Friday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30G SPAN,0.6,11/9/2012,5:18 PM,30,Friday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30G SPAN,0.6,11/9/2012,6:17 PM,30,Friday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30G SPAN,0.7,11/9/2012,7:15 PM,30,Friday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30G SPAN,0.7,11/9/2012,12:46 PM,30,Friday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30G SPAN,0.8,11/9/2012,9:46 AM,30,Friday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30G SPAN,0.8,11/9/2012,2:17 PM,30,Friday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30G SPAN,0.9,11/9/2012,10:44 AM,30,Friday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30G SPAN,1,11/9/2012,8:19 AM,30,Friday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30G SPAN,1,11/9/2012,3:15 PM,30,Friday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30G SPAN,1.1,11/9/2012,11:46 AM,30,Friday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30G SPAN,1.4,11/9/2012,7:46 AM,30,Friday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30G SPAN,0.1,11/10/2012,8:15 PM,30,Saturday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30G SPAN,0.2,11/10/2012,9:39 PM,30,Saturday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30G SPAN,0.2,11/10/2012,12:47 PM,30,Saturday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30G SPAN,0.2,11/10/2012,5:42 PM,30,Saturday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30G SPAN,0.2,11/10/2012,6:42 PM,30,Saturday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30G SPAN,0.3,11/10/2012,1:25 PM,30,Saturday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30G SPAN,0.6,11/10/2012,7:14 PM,30,Saturday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30G SPAN,0.6,11/10/2012,2:11 PM,30,Saturday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30G SPAN,0.7,11/10/2012,4:45 PM,30,Saturday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30G SPAN,0.9,11/10/2012,11:48 AM,30,Saturday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30G SPAN,1,11/10/2012,3:45 PM,30,Saturday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30G SPAN,0.1,11/11/2012,8:22 PM,30,Sunday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30G SPAN,0.2,11/11/2012,9:38 PM,30,Sunday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNSALB30G SPAN,0.3,11/11/2012,7:40 PM,30,Sunday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNS2012F,0.2,11/14/2012,9:45 AM,30,Wednesday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNS2012B,0.2,11/14/2012,8:37 PM,30,Wednesday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNS2012B,0.2,11/14/2012,11:16 AM,30,Wednesday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNS2012B,0.2,11/14/2012,4:22 PM,30,Wednesday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNS2012F,0.3,11/14/2012,7:37 PM,30,Wednesday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNS2012B,0.3,11/14/2012,10:16 AM,30,Wednesday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNS111412D,0.5,11/14/2012,7:18 AM,30,Wednesday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNS2012B,0.5,11/14/2012,6:21 AM,30,Wednesday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNS111412E,0.6,11/14/2012,8:47 AM,30,Wednesday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNS2012F,0.6,11/14/2012,2:43 PM,30,Wednesday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNS111412D,0.6,11/14/2012,5:48 PM,30,Wednesday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNS2012B,0.6,11/14/2012,3:46 PM,30,Wednesday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNS111412D,0.7,11/14/2012,12:14 PM,30,Wednesday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNS111412E,0.7,11/14/2012,1:16 PM,30,Wednesday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNS111412E,0.7,11/14/2012,6:19 PM,30,Wednesday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNS2012F,0.5,11/15/2012,7:39 PM,30,Thursday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNS111412E,0.6,11/15/2012,6:17 PM,30,Thursday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNS2012B,0.6,11/15/2012,4:48 PM,30,Thursday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNS2012B,0.7,11/15/2012,8:43 PM,30,Thursday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNS111412D,0.8,11/15/2012,5:18 PM,30,Thursday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNS111412E,1,11/15/2012,8:46 AM,30,Thursday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNS2012B,1.1,11/15/2012,6:46 AM,30,Thursday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNS2012F,1.1,11/15/2012,9:48 AM,30,Thursday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNS2012B,1.4,11/15/2012,11:14 AM,30,Thursday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNS2012B,1.5,11/15/2012,10:45 AM,30,Thursday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNS2012B,1.5,11/15/2012,3:47 PM,30,Thursday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNS111412D,1.7,11/15/2012,7:47 AM,30,Thursday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNS2012F,1.7,11/15/2012,2:17 PM,30,Thursday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNS111412D,1.9,11/15/2012,12:15 PM,30,Thursday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNS111412E,1.9,11/15/2012,1:17 PM,30,Thursday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNS2012B,0.3,11/16/2012,4:17 PM,30,Friday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNS2012B,0.5,11/16/2012,8:39 PM,30,Friday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNS111412E,0.5,11/16/2012,1:13 PM,30,Friday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNS2012B,0.6,11/16/2012,6:47 AM,30,Friday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNS111412D,0.6,11/16/2012,5:50 PM,30,Friday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNS111412E,0.6,11/16/2012,6:44 PM,30,Friday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNS2012F,0.7,11/16/2012,7:48 PM,30,Friday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNS111412D,0.7,11/16/2012,12:15 PM,30,Friday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNS2012F,0.8,11/16/2012,9:48 AM,30,Friday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNS2012F,0.8,11/16/2012,2:42 PM,30,Friday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNS2012B,0.9,11/16/2012,10:44 AM,30,Friday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNS111412E,1,11/16/2012,8:44 AM,30,Friday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNS2012B,1,11/16/2012,3:41 PM,30,Friday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNS2012B,1.1,11/16/2012,11:47 AM,30,Friday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNS111412D,1.4,11/16/2012,7:15 AM,30,Friday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNS2012B,0.1,11/17/2012,8:41 PM,30,Saturday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNS111412D,0.2,11/17/2012,9:38 PM,30,Saturday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNS111412E,0.2,11/17/2012,12:41 PM,30,Saturday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNS111412E,0.2,11/17/2012,5:47 PM,30,Saturday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNS2012F,0.2,11/17/2012,6:39 PM,30,Saturday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNS2012F,0.3,11/17/2012,1:29 PM,30,Saturday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNS2012B,0.6,11/17/2012,7:36 PM,30,Saturday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNS2012B,0.6,11/17/2012,2:45 PM,30,Saturday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNS111412D,0.7,11/17/2012,4:17 PM,30,Saturday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNS111412D,0.9,11/17/2012,11:43 AM,30,Saturday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNS2012B,0.9,11/17/2012,10:46 AM,30,Saturday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNS2012B,1,11/17/2012,3:45 PM,30,Saturday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNS2012B,0.1,11/18/2012,8:40 PM,30,Sunday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNS2012B,0.2,11/18/2012,9:41 PM,30,Sunday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNS2012B,0.3,11/18/2012,7:37 PM,30,Sunday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNS111812C,0.5,11/19/2012,9:47 AM,30,Monday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNS2012B,0.5,11/19/2012,6:47 AM,30,Monday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNS111812F,0.6,11/19/2012,4:16 PM,30,Monday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNS111812D,0.7,11/19/2012,7:45 AM,30,Monday
Conn's,12 Radio EM November,ALBUQUERQUE-SANTA FE,KKRG-FM,R,CNS111812F,0.7,11/19/2012,11:18 AM,30,Monday
